2.259764027919518625e+01,3.955078744856317030e+01,3.897103643186034816e+01,3.859327851545245380e+01,2.355635831326919316e+01,3.990827919154770598e+01,2.318768906747334668e+01,3.107349823187274751e+01,3.757988973359536544e+01,2.407865342600784686e+01,3.245269218518620846e+01,4.256933122538043079e+01,4.364550138120097955e+01,2.855438610215281159e+01,3.556216082893967467e+01,3.608510385369550733e+01,2.758534087244423105e+01,3.271651979075706151e+01
2.108605013030798503e+01,3.484004356048402684e+01,3.188112958000922603e+01,4.725352816292272706e+01,2.611838393771096634e+01,3.743441934649371916e+01,3.224276943150444907e+01,3.310382675964186205e+01,3.341184991303556018e+01,2.710053239732907215e+01,3.726533926688424714e+01,4.712681403497911958e+01,4.248856362033447454e+01,2.344962965719110315e+01,3.846102879657080820e+01,3.413801898478095609e+01,2.459552143089157283e+01,2.962183949987936060e+01
1.843612544692439315e+01,3.762854475613016803e+01,3.076741736335027255e+01,4.729170705499586802e+01,2.124595047510031876e+01,3.590422135294598860e+01,1.844698009299392183e+01,3.673138957760519219e+01,3.178838025637461939e+01,2.555897029239249463e+01,3.244272361492632939e+01,4.476557042586338753e+01,4.587798338529246678e+01,2.543373286474091088e+01,3.480652353908156726e+01,3.353309577567600286e+01,2.818434779445757599e+01,3.108461256184812882e+01
2.096211355431780632e+01,4.017848282930872017e+01,3.249606070008031367e+01,3.743004456690218973e+01,2.778086852612281987e+01,3.564010251014406805e+01,2.127291876653758251e+01,3.427404854366998421e+01,3.185244812678750392e+01,3.436443611879430904e+01,3.226051662635141781e+01,4.465561336384007518e+01,4.692505087033801914e+01,3.053693698597918882e+01,3.510004195747634981e+01,3.907698947223288855e+01,2.979231222122313127e+01,3.640102434736546400e+01
2.204655785905604048e+01,4.076498266391567427e+01,2.694099821723374077e+01,3.858814807110464074e+01,2.423076866731688028e+01,3.720177422717498672e+01,2.194501172304995151e+01,3.247589701864641398e+01,2.702123470976620823e+01,2.986422326120623083e+01,3.704584256172754664e+01,4.395014979926602905e+01,4.756152250665076053e+01,2.647369416338378656e+01,3.385458136227941850e+01,3.868983564145188581e+01,2.706989195417271787e+01,3.414519518609814241e+01
1.947599579837491035e+01,3.911686387245262608e+01,3.048185737889428992e+01,4.356064130913898680e+01,2.333241616156255915e+01,3.750357340338826617e+01,1.819581023470622938e+01,4.187631263767042356e+01,2.908921938240156990e+01,2.440747089602422903e+01,3.110511453012534488e+01,4.128849566039448860e+01,4.063446558675770603e+01,3.356560854290471241e+01,3.487664653705174089e+01,3.498999652086808965e+01,2.376010261077779262e+01,3.010134564440717497e+01
1.917255877861011726e+01,3.596602066489057137e+01,2.769453551344519937e+01,3.700183916813620755e+01,2.278630967133746310e+01,3.724644222158298845e+01,2.068076700296623471e+01,4.023813074755086916e+01,2.648568696183919258e+01,2.887920386241843218e+01,3.619516367778727783e+01,4.701869596865496703e+01,4.670128402072941753e+01,3.282932716536569018e+01,3.768363691564902496e+01,3.580489703200131402e+01,2.953701645947708698e+01,3.131239356555613895e+01
2.204136403494800334e+01,3.366598163988859227e+01,3.152296283017627232e+01,3.799825590032248357e+01,2.446752649910964550e+01,3.866341406660827573e+01,2.088609387511680637e+01,4.473388833646716733e+01,3.062481353851825006e+01,3.102321005367582174e+01,3.118587183175282007e+01,4.611248129694516251e+01,4.447031515385360478e+01,2.814141546524491844e+01,3.443330854725157764e+01,3.485062279563520349e+01,3.066326827477962524e+01,3.080663616070329880e+01
1.825386207674360861e+01,3.906656053771185810e+01,2.977740343053039496e+01,3.780609324546557559e+01,2.429582561785044703e+01,3.903684708827405103e+01,1.986879959331645651e+01,3.586070796616387923e+01,3.194002077048892119e+01,2.800668643797518342e+01,3.669358988624325235e+01,4.365148065865603400e+01,4.095506753061611960e+01,2.734967517978096652e+01,3.672434103091531199e+01,3.595411205544455413e+01,2.917873252394161199e+01,3.200603019753504697e+01
3.384287030539813657e+01,2.376135003041495253e+01,3.834513294277842022e+01,3.733905025481875839e+01,2.717737457987122340e+01,3.221418205089238285e+01,3.046303182091327599e+01,3.059709697282158558e+01,2.577259926952331526e+01,4.373940729474889366e+01,1.879608959252504974e+01,5.029180198988323980e+01,4.570198666717628555e+01,3.044182267587799018e+01,3.272067289388218825e+01,3.886699628282967467e+01,2.153076912173713708e+01,3.074021137077020427e+01
3.053216230897825056e+01,3.072721356863500475e+01,3.469424743738860428e+01,3.883394288149418827e+01,2.764421341217938632e+01,3.674628338780411241e+01,2.415338099643737735e+01,2.912760496263740961e+01,3.343525264291270815e+01,4.814899048400513237e+01,1.954704492305549479e+01,4.999991167664976643e+01,4.044538119921704578e+01,3.354262082113925914e+01,2.936886494084205523e+01,3.784023836288343290e+01,1.960855637399771467e+01,2.985806713312130256e+01
3.083672875361971677e+01,2.180432491501678882e+01,3.282456678833220565e+01,4.245297524520971422e+01,2.384248778854031414e+01,3.163839519366667830e+01,2.322006030088027018e+01,2.579855747699690482e+01,2.585476029623083249e+01,4.165450894253021374e+01,1.658205561836919628e+01,4.597186947419990588e+01,4.196680646026781147e+01,2.934856545452844756e+01,2.723394595741200774e+01,3.950317363237122237e+01,1.800858548339915188e+01,3.344005391787537462e+01
3.565994552360469783e+01,2.730115879107670906e+01,3.759917891722388106e+01,3.669417335217050180e+01,2.754245784387731177e+01,3.070539892779674673e+01,2.779470991478822128e+01,2.543969875310853723e+01,2.956185470380540892e+01,4.221096447046878808e+01,2.248834411824918078e+01,4.680841848393092874e+01,4.277115423392029214e+01,3.167489865244440139e+01,3.541770366162463546e+01,4.003082600882520126e+01,1.620567064518889921e+01,3.684207937071420247e+01
3.500569651789897563e+01,2.422344722903533309e+01,3.029840527579089482e+01,3.527623483706136653e+01,2.799499211294012113e+01,2.920128292713635787e+01,3.021142198972562909e+01,3.324729286882250534e+01,3.095697564723157313e+01,3.848939917810799471e+01,1.846875248238418266e+01,5.091145657006470771e+01,4.120641459197342016e+01,2.917064878538399952e+01,2.802242040923553290e+01,3.894767309050264004e+01,1.749608716735385627e+01,3.008376754085853122e+01
3.343822484679428442e+01,3.506312661129447150e+01,3.683644937615392934e+01,4.122817977483753538e+01,2.804434280314833927e+01,3.017300873848814646e+01,2.234655226250958648e+01,2.804810360132898950e+01,2.808152183271454305e+01,3.873943172263651036e+01,1.829378163754084952e+01,5.118533409978324755e+01,4.147806641289942320e+01,2.697804177940659898e+01,3.056660358059460592e+01,3.728791675824789564e+01,1.970393535027811183e+01,3.180485451844872102e+01
3.830709242120661173e+01,2.479018964420929905e+01,3.706618127661597129e+01,3.399839866603485206e+01,2.596852715697978553e+01,3.647572252341745269e+01,2.633527729262509354e+01,2.698796261549233222e+01,2.635647386518811075e+01,4.095571037844915452e+01,1.549870235400928031e+01,5.005052394741522903e+01,4.022253538632880066e+01,2.856250618869494318e+01,2.652493110424565259e+01,3.616278044772575129e+01,1.905771031410837679e+01,3.063896117628032911e+01
